timestamp,open,high,low,close,volume,RSI,MACD,MACD_signal,EMA20,ATR
2021-05-21 18:00:00,37341.8,37391.15,35501.01,36062.12,17923.754774,34.440915017997426,-762.3913619198647,-412.45565724180506,39509.610608081966,2071.903769864635
2021-05-21 20:00:00,36062.13,36691.0,33488.0,36588.77,28035.49955,37.158573920742,-901.3914230992596,-510.24281041329596,39231.43531207416,2152.6963577314464
2021-05-21 22:00:00,36592.48,37447.0,36000.0,37252.01,14317.48176,40.503501914978806,-947.1143038170267,-597.6171090940421,39042.91861568614,2102.289475036343
2021-05-22 00:00:00,37263.35,37987.63,36877.0,37620.76,10059.565359,42.34111052229205,-942.7277937945764,-666.639246034149,38907.474938001746,2031.4566553908896
2021-05-22 02:00:00,37620.75,38100.0,36517.03,36951.85,13187.325704,39.93175780367758,-981.9080746169275,-729.6930117507047,38721.22494390634,1999.4218942915406
2021-05-22 04:00:00,36947.31,37219.45,35200.62,36376.25,14838.106753,37.931543912814746,-1047.3318493396582,-793.2207792684954,38497.89399686764,2000.80818755643
2021-05-22 06:00:00,36376.26,36510.23,35500.0,36269.28,10817.575802,37.55505490071321,-1095.187606181229,-853.6141446510421,38285.645044785015,1930.052602730971
2021-05-22 08:00:00,36266.36,37452.61,36258.96,37173.8,10532.273005,42.73124687468155,-1048.0452207302515,-892.5003598668841,38179.755040519776,1877.452416821616
2021-05-22 10:00:00,37174.99,38827.52,36835.0,38157.76,14077.229525,47.800280895841276,-920.6742324626175,-898.1351343860308,38177.66027475599,1885.6715299057862
2021-05-22 12:00:00,38157.75,38829.0,37725.74,38310.57,10225.483224,48.56175067658229,-798.200162082423,-878.1481399253092,38190.318343826846,1829.784992055373
2021-05-22 14:00:00,38310.57,38721.75,37000.0,38162.4,12823.614803,47.83312173025401,-704.9682247522724,-843.5121568907019,38187.65945393858,1822.0682069085608
2021-05-22 16:00:00,38161.92,38600.0,37563.49,37968.1,9104.493312,46.8406185429379,-639.3891487841756,-802.6875552693967,38166.74902975395,1765.9569064150924
2021-05-22 18:00:00,37972.55,38121.04,37158.14,37286.65,7805.522059,43.43650572747027,-635.0837285951056,-769.1667899345387,38082.93007453928,1708.5956988140144
2021-05-22 20:00:00,37286.65,38362.33,37268.76,38153.77,6217.194561,48.55941980924593,-555.3011489188284,-726.3936617313966,38089.67673410697,1664.6652917558706
2021-05-22 22:00:00,38153.91,38400.0,37338.18,37449.73,6853.859582,44.99607166401976,-542.6279466206761,-689.6405187092525,38028.72942609679,1621.6049137733085
2021-05-23 00:00:00,37458.51,38270.64,36668.99,37907.92,9318.307059,47.686559338205406,-489.96423602673167,-649.7052621727485,38017.22376646852,1620.1795627895008
2021-05-23 02:00:00,37907.91,38018.93,37234.4,37421.59,5536.055694,45.16147683798705,-481.9154116465579,-616.1472920675104,37960.49674109057,1560.4903083045363
2021-05-23 04:00:00,37421.59,37421.59,36572.41,36883.04,7212.681883,42.47901428969891,-513.0786926974615,-595.5335721935006,37857.881813367654,1509.682429139926
2021-05-23 06:00:00,36879.99,37323.23,35530.0,35927.69,12680.665346,38.150069685147244,-607.8575745157068,-597.9983726579419,37674.05402161835,1529.935827058503
2021-05-23 08:00:00,35927.7,35930.89,33800.59,34202.58,32210.019041,31.840176197540885,-812.8029938945037,-640.9592969052543,37343.43744813089,1572.8189822686102
2021-05-23 10:00:00,34207.02,35822.21,34118.72,35389.1,16134.170546,39.279065458015154,-869.4588866397753,-686.6592148521586,37157.31007211843,1582.1526263922808
2021-05-23 12:00:00,35386.8,35800.0,32600.0,33642.07,34905.726429,33.484357108935114,-1043.3032597405982,-757.9880238298465,36822.525303345246,1697.7131530785464
2021-05-23 14:00:00,33647.25,34583.39,33000.0,33318.09,18914.61239,32.52605091451581,-1193.4611787256945,-845.082654809016,36488.76956016951,1689.547213572936
2021-05-23 16:00:00,33316.42,33900.0,31111.01,32715.82,41083.352263,30.763445813305566,-1345.5499052384985,-945.1761048949127,36129.441030629554,1768.0788411748692
2021-05-23 18:00:00,32716.0,33469.14,31777.89,33051.73,17850.312599,32.945998666228874,-1422.5775980307153,-1040.6564035220733,35836.32569437912,1762.5910668052359
2021-05-23 20:00:00,33047.33,34480.0,33045.31,34007.56,12043.905245,38.85274967487268,-1390.4666724630079,-1110.6184573102603,35662.15753300968,1739.1695620334335
2021-05-23 22:00:00,34007.57,35000.0,33555.0,34655.25,9246.238098,42.54605360458063,-1297.7951875029758,-1148.0538033488035,35566.261577484955,1718.157450459617
2021-05-24 00:00:00,34681.44,35726.34,34664.77,35089.33,12393.716092,44.94606735997712,-1175.7721700841212,-1153.597476695867,35520.839522486385,1671.9383468553583
2021-05-24 02:00:00,35089.33,35889.0,34800.0,35251.37,10035.017131,45.855324587715074,-1053.844710054138,-1133.6469233675214,35495.17575844006,1630.299893508547
2021-05-24 04:00:00,35250.56,35489.88,34031.0,35292.6,9535.616589,46.09925668669437,-943.0188686055262,-1095.5213124151223,35475.882829064816,1618.0556154007936
2021-05-24 06:00:00,35292.59,36887.0,35010.7,36645.79,16054.745408,53.50324862645431,-737.4960712471584,-1023.9162641815296,35587.30255963007,1636.5016428721658
2021-05-24 08:00:00,36645.79,36850.0,36100.0,36202.0,12751.556215,51.02765036119547,-603.4714742142751,-939.8273061880788,35645.84517299864,1573.1800969527253
2021-05-24 10:00:00,36204.12,37922.18,35877.52,37600.01,19383.567454,57.671903962589944,-380.06711500943493,-827.87526795235,35831.956108903534,1606.8572328846737
2021-05-24 12:00:00,37600.01,38637.7,37371.03,37571.6,19953.207278,57.50117091733567,-202.9702852619448,-702.894271414269,35997.63647948415,1582.5581448214828
2021-05-24 14:00:00,37578.59,38200.0,37266.58,37539.63,12690.455936,57.29561462962567,-64.45646953087271,-575.2067110375898,36144.49300524757,1536.191134477091
2021-05-24 16:00:00,37539.64,37975.0,36818.55,37669.77,12684.209668,57.95452477181091,55.1818358941091,-449.12900165125006,36289.75748093827,1509.0667677287272
2021-05-24 18:00:00,37667.88,39787.96,37397.56,39606.1,15775.285379,66.28900534535781,302.7517693650225,-298.7528474479956,36605.59962561082,1572.0191414623896
2021-05-24 20:00:00,39606.11,39920.0,38308.52,38449.79,13630.5323,58.79400114810439,401.0254007811018,-158.7971978021761,36781.23680412407,1574.8377742150765
2021-05-24 22:00:00,38467.42,38984.15,37955.42,38796.29,6742.984521,60.2445768517412,501.09134675346286,-26.81948889104831,36973.14663230273,1535.8300760568568
2021-05-25 00:00:00,38810.99,39791.77,38502.73,38808.3,12345.429123,60.29674801074487,574.7382121534247,93.49205131784629,37147.923143511995,1518.2022134813667
2021-05-25 02:00:00,38806.36,38925.32,37800.5,38304.51,9349.373752,56.922263166094844,585.7006484393933,191.93377074215567,37258.07427270133,1490.1034839469833
2021-05-25 04:00:00,38306.43,38718.0,37608.0,38356.5,8414.496666,57.18853707798555,591.7621509604287,271.8994467858103,37362.686246729776,1462.9532350936274
2021-05-25 06:00:00,38354.92,39200.0,38113.97,38985.06,7917.10341,60.3773623876089,639.9090016426053,345.50135775716933,37517.198032755514,1436.0301468726539
2021-05-25 08:00:00,38993.91,39110.0,37751.15,37932.87,8666.045299,53.2298050396044,586.4030983121993,393.6817058681753,37556.78583915975,1430.5172792388928
2021-05-25 10:00:00,37932.86,37937.15,36486.0,36537.16,14740.256482,45.53019506641054,426.46117293011775,400.2375992805638,37459.67861638263,1431.9910450075436
2021-05-25 12:00:00,36537.17,37978.23,36419.62,37462.33,12470.868282,50.62823825476811,370.0933262868275,394.2087446818166,37459.931129108096,1441.0352560784333
2021-05-25 14:00:00,37462.33,38481.18,37000.0,38277.57,14669.384292,54.655594306090286,386.7462860245723,392.7162529503678,37537.80149776447,1443.9027377871168
2021-05-25 16:00:00,38277.55,38299.88,37500.0,37951.98,6470.431668,52.80304147707836,369.41312016640586,388.05562639357544,37577.24706940595,1397.9011136594654
2021-05-25 18:00:00,37951.99,38288.0,37011.0,37292.69,6182.225021,49.16878501417706,299.030233865371,370.25054788793454,37550.146396129196,1389.2653198266464
2021-05-25 20:00:00,37292.69,38110.0,37250.01,37937.79,4883.419701,52.606062997823734,291.9401635854665,354.58847102744096,37587.06483459308,1351.4599398390287
2021-05-25 22:00:00,37937.81,38753.98,37906.77,38324.72,5887.194708,54.589552876861944,313.9245226130588,346.45568134456454,37657.31770748898,1315.4420869933842
2021-05-26 00:00:00,38324.72,38888.0,37800.44,38658.22,7074.643186,56.287638516447544,354.17523669321963,347.99959241429553,37752.64173534717,1299.1647950652853
2021-05-26 02:00:00,38660.17,39693.66,38641.54,39503.98,9806.792104,60.33817452120937,449.1425455971257,368.2281830508616,37919.435855790296,1281.518738274908
2021-05-26 04:00:00,39503.98,39606.67,39000.0,39229.28,6222.676769,58.44389704151269,496.51530846374953,393.88560813343923,38044.1829171436,1233.3152569695574
2021-05-26 06:00:00,39229.28,40755.0,39157.48,40445.79,12054.615341,63.85560222890783,625.0159596160811,440.11167842996764,38272.907401225166,1259.3298814717314
2021-05-26 08:00:00,40445.79,40841.0,39737.75,40150.0,9156.692081,61.74994170425325,694.9746354805393,491.084269840082,38451.67812491801,1248.1813185094647
2021-05-26 10:00:00,40150.0,40330.0,39379.79,39850.65,8279.956584,59.60768236481248,717.9858529187331,536.4645864558123,38584.91354159249,1226.8976529016456
2021-05-26 12:00:00,39850.66,40289.75,38790.23,38831.98,11630.647994,52.88411622837416,646.5709850663843,558.4858661779267,38608.443680488446,1246.3706776943852
2021-05-26 14:00:00,38831.98,39339.52,38440.0,38758.61,11448.586834,52.42543687726996,577.3979577169303,562.2682844857275,38622.74523472764,1221.595629287643
2021-05-26 16:00:00,38758.62,39350.0,38008.0,38965.66,9676.485391,53.64723919235676,533.1393413295445,556.4424958544909,38655.403783801194,1230.1959414813828
2021-05-26 18:00:00,38975.74,38975.74,37900.03,38485.1,8151.784383,50.411224750336224,454.05285451517557,535.9645675866278,38639.18437582012,1219.1612313755697
2021-05-26 20:00:00,38476.74,39231.9,38280.19,39030.74,6047.316455,53.81752950088878,430.4429533983275,514.8602447489677,38676.47538764677,1200.0575719916003
2021-05-26 22:00:00,39030.74,39450.69,38639.74,39241.91,5230.576274,55.10290225270721,423.88530490621633,496.66525678041745,38730.32630310899,1172.2641739922005
2021-05-27 00:00:00,39241.92,39243.1,37502.0,37625.31,8314.840572,44.81878451662985,284.95740019125515,454.32368546258505,38625.086655193845,1212.8953044213288
2021-05-27 02:00:00,37624.6,37995.19,37134.27,37621.56,7668.45322,44.797898117126394,172.564228118943,397.9717939938567,38529.512688032526,1187.7542112483773
2021-05-27 04:00:00,37623.64,38177.12,37204.76,38136.54,6096.645881,48.35714051603642,123.62138130309904,343.1017114557052,38492.08671774372,1172.3689104449218
2021-05-27 06:00:00,38138.75,38407.42,37881.08,38275.47,5221.515137,49.306744419415956,94.94979042113118,293.47132724879043,38471.456554149074,1126.2239882702843
2021-05-27 08:00:00,38275.47,39495.69,37826.08,39277.44,8078.610883,55.64178801692523,151.33347516693175,265.0437568324187,38548.21688232535,1165.037274822407
2021-05-27 10:00:00,39277.44,39888.02,39065.19,39690.01,8133.768893,57.970832699999484,226.69569569236774,257.3741446044085,38656.95908400865,1140.5938980493775
2021-05-27 12:00:00,39690.0,40411.14,39256.59,39864.02,10634.886669,58.949826697043754,297.03788333261036,265.3068923500489,38771.91726648402,1141.590762474422
2021-05-27 14:00:00,39864.01,40355.57,39461.85,39667.0,7765.758282,57.321769630554535,333.0475416452464,278.85502220908836,38857.163241104594,1123.8857080119635
2021-05-27 16:00:00,39666.99,39721.28,38691.0,39028.99,9627.349755,52.28590999637659,306.569438709048,284.39790550908026,38873.52769433273,1117.199586011109
2021-05-27 18:00:00,39029.0,39222.13,38500.0,38768.35,4475.190089,50.340246938232305,261.5390225771698,279.8261289226982,38863.510771062945,1088.980329867458
2021-05-27 20:00:00,38768.36,39187.35,38195.19,38978.69,5744.29483,51.895961742036775,240.0575395954802,271.8724110572546,38874.4802214379,1082.0645920197824
2021-05-27 22:00:00,38978.69,39146.39,38279.1,38529.98,4785.844583,48.411748257910986,184.69708951470966,254.43734674874563,38841.670676539055,1066.723549732655
2021-05-28 00:00:00,38529.99,38877.83,37687.77,38155.11,7374.863284,45.65402976625133,109.31454783302615,225.41278696560173,38776.2839454401,1075.5332961803228
2021-05-28 02:00:00,38150.57,38416.74,37813.38,38237.18,4612.595613,46.37424289246178,55.5552966826217,191.44128890900572,38724.940712541036,1041.8066321674428
2021-05-28 04:00:00,38237.1,38237.1,36686.0,36996.45,12206.798342,38.14423692288287,-86.17249606123369,135.91853191495784,38560.32254944189,1078.1904441554827
2021-05-28 06:00:00,36996.45,37382.68,36442.0,36975.93,13286.786562,38.02404745355344,-197.86768985130038,69.1612875617062,38409.42802092361,1068.3682695729483
2021-05-28 08:00:00,36975.65,37250.0,35360.0,35994.67,17800.412598,32.715428829577746,-361.4004178651667,-16.95105352366837,38179.45106654993,1127.0562503177377
2021-05-28 10:00:00,35995.19,36512.37,35100.0,35351.65,12646.982509,29.781221740076205,-536.7008695242839,-120.90101672379149,37910.13667925946,1147.435803866471
2021-05-28 12:00:00,35351.65,37279.98,35168.24,36923.61,15491.068415,43.19438233108708,-542.5297604877051,-205.2267654765742,37816.18175742523,1216.3146750188662
2021-05-28 14:00:00,36923.6,37103.37,36395.87,36749.31,7189.441923,42.231105997368374,-554.8181535731492,-275.1450430958892,37714.57492338473,1179.970769660376
2021-05-28 16:00:00,36751.59,36845.93,35650.22,35976.17,13281.742994,38.165375383108184,-619.7980837275754,-344.0756512222265,37549.01254972904,1181.0950003989205
2021-05-28 18:00:00,35976.17,36570.0,35551.06,35789.3,9629.645753,37.232351550746586,-678.5520679371402,-410.9709345652093,37381.42087832628,1169.5125003704263
2021-05-28 20:00:00,35789.31,36240.0,34684.0,35031.79,12964.337231,33.64198880501293,-777.279752797207,-484.23269821160886,37157.64650896187,1197.1187503439671
2021-05-28 22:00:00,35031.79,35893.55,34750.56,35663.49,8892.954496,38.93067918154189,-795.3805913309043,-546.462276835468,37015.34588906074,1193.2524110336842
2021-05-29 00:00:00,35661.79,36500.0,35617.87,36374.11,7053.658942,44.30791960772035,-743.8103583720513,-585.9318931427847,36954.27580438829,1171.0293816741353
2021-05-29 02:00:00,36374.11,36774.44,36100.0,36458.77,6449.912752,44.93004313051095,-688.176354106603,-606.3807853355484,36907.08477539893,1135.5587115545543
2021-05-29 04:00:00,36458.77,37338.58,35604.3,36862.3,8544.74839,47.916560756456526,-604.5555661025428,-606.0157414889472,36902.81955869427,1178.324517872086
2021-05-29 06:00:00,36862.31,37086.1,36001.0,36145.02,6391.879291,43.41007070578367,-589.3700989642894,-602.6866129840157,36830.64817215195,1171.6656237383654
2021-05-29 08:00:00,36145.0,36350.0,34854.79,35378.95,9958.354812,39.1726626535533,-631.8671819874362,-608.5227267846999,36692.39120337558,1194.7759363284822
2021-05-29 10:00:00,35378.67,35850.0,34567.89,35375.0,9461.292492,39.15144140784766,-658.2769515128384,-618.4735717303276,36566.925374482664,1201.0140837335907
2021-05-29 12:00:00,35375.0,35402.34,34125.68,34891.89,12932.76091,36.54387155184831,-710.0053242006834,-636.7799222243989,36407.39819596051,1206.4173634669055
2021-05-29 14:00:00,34888.66,35300.0,33800.0,34416.27,15836.137163,34.13358402924524,-780.383219335592,-665.5005816466376,36217.76693920236,1227.387551790698
2021-05-29 16:00:00,34416.26,35049.0,33650.0,33891.84,12232.41359,31.654443835298466,-868.4642115998649,-706.093307637283,35996.25008784975,1239.645583805648
2021-05-29 18:00:00,33893.55,34329.59,33632.76,34025.43,9601.329043,32.989601343282814,-916.9197558342639,-748.2585972766792,35808.552936625965,1200.873042105244
2021-05-29 20:00:00,34025.44,34742.93,33752.3,34650.08,7984.64996,38.991140003513216,-894.6046437007171,-777.5278065614868,35698.22218075683,1185.855681954869
2021-05-29 22:00:00,34650.08,35100.0,34137.09,34605.15,6215.955344,38.72250155539833,-870.5105285681566,-796.1243509628208,35594.1200683038,1169.9309903866642
2021-05-30 00:00:00,34605.15,34616.26,33379.0,33897.89,8754.575606,34.672837623079175,-898.1326260732094,-816.5260059848986,35432.57434751296,1174.7402053590454
2021-05-30 02:00:00,33896.76,34974.99,33785.21,34770.12,5517.69727,42.63996229224595,-839.9591397757613,-821.2126327430713,35369.48345727363,1175.8144764048277
2021-05-30 04:00:00,34770.13,35492.89,34631.73,35325.61,7734.214202,47.06747991454531,-740.4968454996924,-805.0694752943955,35365.30503277138,1153.3391566616253
2021-05-30 06:00:00,35327.19,36232.09,35251.98,35998.33,8764.92116,51.908754068458805,-600.4675625711461,-764.1490927497457,35425.593124888386,1140.9656454715089
2021-05-30 08:00:00,35996.12,36211.25,35546.42,35840.73,5443.205664,50.73797014211241,-496.48715500523394,-710.6167052008434,35465.12997013711,1106.9559565092584
2021-05-30 10:00:00,35840.02,36420.0,35653.45,36359.44,6790.665887,54.384670297814075,-367.98447494641005,-642.0902591499568,35550.30235393358,1082.6412453300259
2021-05-30 12:00:00,36359.44,36488.0,35280.0,35676.86,7693.348979,49.2210720715179,-317.56300794937124,-577.1848089098397,35562.35546308276,1091.5954420921669
2021-05-30 14:00:00,35676.86,35732.08,35100.0,35477.0,5361.801178,47.79029279348347,-290.3833057955708,-519.824508286986,35554.22637136059,1058.772910514155
2021-05-30 16:00:00,35477.0,36000.0,35300.0,35819.67,5154.936725,50.449804057112125,-238.44395731842815,-463.54839809327444,35579.5067169453,1033.1462740488582
2021-05-30 18:00:00,35817.23,36284.44,35814.71,36077.59,4576.097592,52.41460202840138,-174.45861070734827,-405.7304406160892,35626.943220093366,992.90225447394
2021-05-30 20:00:00,36077.59,36350.0,35839.95,35940.45,4414.272034,51.25091038005986,-133.2794518444498,-351.2402428617614,35656.8010086559,958.4128077258017
2021-05-30 22:00:00,35939.61,36048.3,35500.0,35641.27,3329.65067,48.71018069638302,-123.36393476561352,-305.6649812425318,35655.32186497439,929.1190357453876
2021-05-31 00:00:00,35641.26,36000.0,34727.91,34804.39,6840.075446,42.3810520260907,-180.9491685669127,-280.721818707408,35574.280734976826,953.616961763574
2021-05-31 02:00:00,34806.75,34975.0,34250.55,34489.57,7290.789899,40.26171389740802,-249.11755210278352,-274.4009653864831,35470.97495069332,937.2478930661756
2021-05-31 04:00:00,34489.58,34688.74,34153.84,34447.34,6196.544639,39.97295311960588,-303.055658267891,-280.1319039627647,35373.48590777015,908.5087578471631
2021-05-31 06:00:00,34447.35,35975.0,34434.29,35850.17,9956.924,52.22964031730411,-229.95456585289503,-270.0964363407908,35418.88439274442,953.6659894295086
2021-05-31 08:00:00,35850.17,36384.99,35588.08,35929.8,9046.015147,52.818556786937265,-163.70881463483965,-248.81891199960057,35467.54302200685,942.4691330416863
2021-05-31 10:00:00,35931.48,37195.0,35926.81,36836.46,13901.471085,59.014133434075,-37.615091433959606,-206.57814788647238,35597.91606753001,965.7349092529946
2021-05-31 12:00:00,36836.46,37278.03,36510.66,36721.28,10075.62973,57.97265329559138,52.416801004714216,-154.77915810823507,35704.903108717626,951.5659871634946
2021-05-31 14:00:00,36721.29,37149.99,36333.44,36961.16,8501.130038,59.57283710385703,141.49299250504555,-95.52472798557895,35824.54662217309,941.9219880803876
2021-05-31 16:00:00,36961.16,37457.07,36673.41,36934.73,10317.135585,59.304910180096954,207.56119960638898,-34.907542467185365,35930.27837244232,930.6175603603596
2021-05-31 18:00:00,36935.81,36955.02,36510.01,36863.67,3882.517462,58.54256346543993,251.290066143265,22.331979254904706,36019.1728131621,895.931306048905
2021-05-31 20:00:00,36865.75,37087.3,36557.3,36932.55,3181.005673,59.09150738165284,288.1815705109766,75.5018975061191,36106.16111667047,869.7933556168402
2021-05-31 22:00:00,36932.55,37499.0,36800.93,37253.81,4971.496585,61.642581642773315,339.42862868498923,128.28724374189312,36215.4610103209,857.5274016442088
2021-06-01 00:00:00,37253.82,37894.81,37100.0,37196.64,8388.506891,60.9145887142217,371.1507554175114,176.8599460770168,36308.90662838557,853.0475872410508
2021-06-01 02:00:00,37196.64,37296.08,36478.0,36704.99,6258.551517,54.90891493709601,352.5546922544672,211.99889531250687,36346.62885425361,850.5499024381187
2021-06-01 04:00:00,36706.8,37350.0,36561.89,37266.55,4370.552793,59.78582143299503,378.7642189243925,245.35196003488403,36434.24039194374,846.0899094068245
2021-06-01 06:00:00,37264.66,37443.72,36638.71,36831.58,5724.79504,54.83832231751541,360.2838854729198,268.3383451224912,36472.082259377676,843.15563016348
2021-06-01 08:00:00,36831.58,36939.81,35902.43,36231.51,8530.677386,48.83433093235828,293.8303605696492,273.4367482119228,36449.17061562742,857.028799437517
2021-06-01 10:00:00,36234.1,36761.96,36095.15,36596.62,5289.210376,52.25925971949252,267.54272298937576,272.2579431674134,36463.2134141391,843.441742334837
